city,district,front,size,property_age,bedrooms,bathrooms,livingrooms,kitchen,garage,driver_room,maid_room,furnished,ac,roof,pool,frontyard,basement,duplex,stairs,elevator,fireplace,price
 Jeddah,   Al-Yaqoot ,South,312,0,7,5,3,1,1,1,1,0,0,1,0,0,0,0,1,0,0,55000
 Jeddah,   Al-Faisaliah ,East,660,24,5,5,5,1,1,1,1,1,1,1,1,1,1,0,1,0,0,160000
 Jeddah,   Al-Rabwa ,North,375,9,7,5,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,120000
 Jeddah,   Al-Amwaj ,West,515,0,4,5,3,1,1,1,1,0,1,1,1,1,0,1,1,1,0,135000
 Jeddah,   Al-Mohammadiyah ,West,375,14,5,5,5,1,1,1,1,0,0,1,0,1,1,1,1,0,0,90000
 Jeddah,   Al-Sheraa ,West,300,4,6,5,3,1,1,1,0,0,1,1,0,1,0,1,1,1,0,65000
 Jeddah,   Al-Yaqoot ,East,300,0,5,5,2,1,1,1,0,0,0,1,0,1,0,1,1,0,0,60000
 Jeddah,   Al-Sheraa ,West,300,3,5,5,3,1,1,1,1,0,1,1,0,1,0,1,0,1,0,75000
 Jeddah,   Al-Rabwa ,South,650,30,7,5,2,1,0,1,0,0,0,1,0,1,0,1,1,0,0,50000
 Jeddah,   Al-Mohammadiyah ,East,300,5,6,4,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,80000
 Jeddah,   Al-Sawari ,East,250,0,5,5,2,1,1,1,1,0,0,0,0,0,0,0,1,1,0,70000
 Jeddah,   Al-Ruwais ,3-streets,2500,15,7,3,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,65000
 Jeddah,   Al-Khalidiya ,3-streets,2700,10,7,5,5,1,1,1,1,1,1,1,0,1,0,0,1,1,0,450000
 Jeddah,   North Obhur ,North,276,0,3,4,2,1,1,0,1,0,1,1,1,0,0,0,1,0,0,66500
 Jeddah,   Al-Yaqoot ,West,310,0,6,4,2,1,1,1,0,0,0,1,0,0,0,1,1,0,0,52000
 Jeddah,   Al-Buwadi,Southwest,608,10,7,5,3,1,0,1,1,0,0,1,1,1,0,0,1,0,1,250000
 Jeddah,   Al-Yaqoot ,North,312,4,5,5,3,1,1,0,1,1,1,0,0,1,0,1,1,1,0,100000
 Jeddah,   Al-Rayyan ,East,500,10,5,5,3,1,1,1,0,0,0,1,0,1,1,0,1,0,0,150000
 Jeddah,   Al-Salihiya ,North,300,0,5,5,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,50000
 Jeddah,   Al-Marjan ,West,500,2,7,5,2,1,1,1,1,0,0,1,1,1,0,1,1,1,0,220000
 Jeddah,   Al-Zumurrud,North,999,0,3,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1100
 Jeddah,   Al-Sawari ,West,250,4,5,5,4,1,1,1,1,0,1,1,1,1,0,1,1,0,1,65000
 Jeddah,   Al-Basateen ,North,300,10,5,5,3,1,0,1,1,0,1,0,0,1,0,1,1,0,0,100000
 Jeddah,   Al-Rahmaniyah ,West,300,0,7,5,3,1,1,1,0,0,0,1,1,1,0,1,1,0,0,70000
 Jeddah,   Al-Zumurrud,Northeast,350,0,5,5,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,2000
 Jeddah,   Al-Safa ,Northwest,892,28,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,0,170000
 Jeddah,   Al-Riyadh ,South,420,6,5,5,2,1,1,1,1,0,0,0,0,1,0,0,0,0,0,45000
 Jeddah,   Al-Zumurrud,South,312,0,5,5,3,1,1,1,0,0,0,1,0,1,0,1,0,0,0,60000
 Jeddah,   Al-Yaqoot ,North,220,5,5,5,2,1,0,1,1,1,1,1,0,1,0,1,0,0,0,70000
 Jeddah,   Bani Malik ,3-streets,400,9,7,5,3,1,1,1,1,1,1,1,0,1,1,1,0,1,1,60000
 Jeddah,   Taiba ,North,325,2,5,5,5,1,1,1,1,1,1,1,1,1,0,0,1,1,0,120000
 Jeddah,   Al-Hamdaniya ,3-streets,300,0,5,5,3,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1300000
 Jeddah,   Al-Naeem ,South,600,17,5,4,5,1,1,1,1,0,1,1,1,1,0,0,1,1,0,170000
 Jeddah,   Al-Zumurrud,North,150,10,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1000
 Jeddah,   North Obhur ,West,310,0,6,5,2,0,1,1,1,0,0,1,0,1,0,0,1,0,0,50000
 Jeddah,   Al-Shate ,East,350,4,5,5,3,1,1,1,1,0,1,1,1,1,1,1,1,1,0,250000
 Jeddah,   Al-Yaqoot ,East,400,5,6,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,65000
 Jeddah,   Al-Shate ,West,1141,0,5,5,2,1,1,1,1,1,1,0,0,1,0,1,1,1,0,170000
 Jeddah,   Al-Rawda ,Southeast,600,23,5,5,5,1,0,1,1,0,0,1,0,1,0,0,1,0,0,120000
 Jeddah,   North Obhur ,Northwest,312,17,6,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,1,65000
 Jeddah,   Al-Salihiya ,North,300,0,5,5,2,1,1,1,0,0,0,1,0,1,0,1,1,0,0,55000
 Jeddah,   Al-Zumurrud,East,312,0,5,4,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,60000
 Jeddah,   Al-Falah ,South,320,0,6,5,2,1,1,1,1,0,1,1,0,1,0,0,1,1,0,65000
 Jeddah,   Al-Muntazah ,Northeast,450,7,7,5,3,0,1,1,1,0,0,1,0,1,0,0,1,0,0,100000
 Jeddah,   Al-Zumurrud,East,290,0,6,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,70000
 Jeddah,   Al-Hamdaniya ,Northwest,430,0,6,5,3,1,1,1,0,0,1,0,1,1,0,1,1,1,0,80000
 Jeddah,   Al-Amwaj ,West,312,2,6,5,2,0,1,1,1,0,1,1,0,1,0,1,0,1,1,65000
 Jeddah,   Al-Nahda ,East,500,3,5,5,5,1,1,1,1,0,0,1,0,1,0,1,1,1,0,250000
 Jeddah,   Al-Sheraa ,East,231,0,4,4,2,0,0,1,1,0,0,0,0,1,1,1,1,0,0,90000
 Jeddah,   Al-Rabwa ,South,500,27,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55000
 Jeddah,   Al-Basateen ,North,375,10,5,5,3,0,1,0,0,0,0,1,0,1,0,0,1,0,0,120000
 Jeddah,   Al-Naeem ,South,480,6,7,5,3,1,0,0,1,0,1,0,1,0,0,0,1,1,0,130000
 Jeddah,   Taiba ,North,950,4,7,5,4,1,1,1,1,1,0,0,1,1,0,0,1,0,1,95000
 Jeddah,   Al-Yaqoot ,West,312,10,3,5,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,60000
 Jeddah,   Al-Andalus ,Northwest,400,2,7,5,3,1,1,1,1,0,1,1,0,1,1,0,1,0,1,220000
 Jeddah,   Al-Zumurrud,South,550,7,4,4,3,1,1,1,1,1,1,1,1,1,0,1,0,0,1,2000
 Jeddah,   Al-Hamra ,Southwest,350,10,4,5,2,1,1,0,1,1,1,0,0,0,0,1,1,0,0,120000
 Jeddah,   South Obhur ,Southwest,600,6,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,95000
 Jeddah,   Taiba ,West,312,0,5,5,3,0,1,1,1,0,0,1,0,1,1,0,1,1,0,85000
 Jeddah,   Al-Wurud ,West,250,3,5,4,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,65000
 Jeddah,   Al-Andalus ,East,980,31,7,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,130000
 Jeddah,   Al-Zumurrud,3-streets,1600,10,4,5,2,1,1,1,1,1,1,0,1,1,0,0,1,0,0,80000
 Jeddah,   Al-Khalidiya ,South,435,9,5,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,120000
 Jeddah,   Al-Zahraa ,North,300,4,3,5,3,1,1,0,1,1,1,1,1,1,1,0,1,1,1,150000
 Jeddah,   Al-Shate ,4-streets,180,4,3,4,2,1,1,0,1,1,1,1,1,1,0,1,1,0,0,150000
 Jeddah,   Al-Zumurrud,East,1111,0,4,4,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1500
 Jeddah,   Al-Nahda ,North,300,4,7,5,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000
 Jeddah,   Al-Rawda ,East,500,20,7,3,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,80000
 Jeddah,   Al-Hamra ,West,250,0,5,5,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,80000
 Jeddah,   Al-Rawda ,North,2500,0,5,5,5,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1700000
 Jeddah,   Al-Sawari ,West,250,0,7,5,2,0,1,1,1,0,0,1,0,1,0,0,0,0,0,65000
 Jeddah,   Al-Basateen ,North,375,5,4,4,4,1,1,0,0,0,1,1,0,1,0,1,0,0,0,100000
 Jeddah,   Al-Khalidiya ,East,400,11,4,5,4,1,1,1,1,0,0,1,0,1,0,1,1,0,0,150000
 Jeddah,   Al-Nahda ,North,500,15,7,5,5,1,1,1,1,0,0,1,1,1,0,0,1,0,0,85000
 Jeddah,   Al-Yaqoot ,North,250,5,5,5,2,1,1,1,1,1,1,1,0,1,0,1,1,0,0,80000
 Jeddah,   Al-Shate ,4-streets,170,4,3,4,2,1,1,0,1,1,1,1,1,1,0,1,1,0,0,150000
 Jeddah,   Al-Luwlu ,West,300,0,4,5,4,1,1,1,1,0,0,1,1,1,0,1,0,0,0,55000
 Jeddah,   Al-Asalah ,North,385,7,7,5,5,1,1,1,1,1,1,1,0,1,0,1,1,1,1,250000
 Jeddah,   Al-Muntazah ,West,800,11,7,5,5,1,1,1,1,0,0,1,1,1,1,0,0,0,1,250000
 Jeddah,   Al-Marjan ,South,400,3,7,5,5,1,1,1,1,0,1,1,0,1,0,0,1,1,0,140000
 Jeddah,   Al-Yaqoot ,West,360,2,5,5,2,1,1,1,1,0,1,1,1,1,0,0,0,0,0,110000
 Jeddah,   Al-Naeem ,East,300,10,7,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,50000
 Jeddah,   Al-Hamdaniya ,West,370,5,7,5,2,1,0,1,1,0,0,1,0,1,1,1,1,0,0,50000
 Jeddah,   Al-Yaqoot ,West,300,0,4,5,4,1,1,1,1,0,0,1,1,1,0,1,0,0,0,60000
 Jeddah,   North Obhur ,West,280,3,7,5,2,0,1,1,1,0,0,1,0,1,0,1,1,0,1,70000
 Jeddah,   North Obhur ,North,300,0,5,5,3,1,1,1,1,0,0,1,1,1,0,1,1,0,0,65000
 Jeddah,   Al-Yaqoot ,North,300,3,5,5,4,1,1,1,1,0,0,1,0,1,0,1,1,0,0,50000
 Jeddah,   Al-Sawari ,East,250,4,5,5,4,1,1,1,1,0,1,1,1,0,0,1,1,0,0,100000
 Jeddah,   Al-Shate ,West,350,2,3,4,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,2500
 Jeddah,   Al-Falah ,West,450,0,5,5,4,1,1,1,1,0,0,1,0,1,0,1,0,0,0,80000
 Jeddah,   Al-Naeem ,East,350,5,7,5,5,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000
 Jeddah,   Al-Basateen ,West,400,5,7,5,5,1,1,1,1,0,1,1,1,1,0,1,1,0,0,100000
 Jeddah,   Al-Hamdaniya ,West,660,5,7,5,3,1,1,1,1,1,1,1,1,1,0,1,1,0,0,120000
 Jeddah,   Al-Shate ,North,500,0,5,5,2,1,1,1,1,0,1,0,1,0,0,0,0,1,0,200000
 Jeddah,   Al-Falah ,Northeast,600,7,5,5,4,1,1,1,1,1,1,0,0,1,0,0,1,0,0,60000
 Jeddah,   Al-Salamah ,South,660,23,5,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,0,180000
 Jeddah,   Al-Hamdaniya ,East,420,0,5,5,2,1,1,1,0,0,0,1,0,1,0,1,1,0,0,50000
 Jeddah,   Al-Falah ,Northeast,612,6,5,5,4,1,1,1,1,1,1,1,0,1,0,0,1,0,0,60000
 Jeddah,   Al-Shate ,South,360,7,4,5,2,1,1,1,1,0,1,0,1,1,1,1,0,0,0,150000
 Jeddah,   Al-Naeem ,West,350,7,7,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,120000
 Jeddah,   Al-Basateen ,East,350,2,7,5,5,1,1,1,1,0,1,1,0,1,0,1,1,1,0,120000
 Jeddah,   Al-Yaqoot ,North,325,5,5,5,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,65000
 Jeddah,   Al-Khalidiya ,East,400,0,7,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,1,150000
 Jeddah,   Al-Zumurrud,West,300,0,2,3,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,100000
 Jeddah,   Taiba ,South,325,2,5,5,5,1,1,1,1,1,1,1,1,1,0,0,1,1,0,120000
 Jeddah,   Al-Shate ,North,750,11,5,2,2,1,1,0,0,0,1,1,0,0,0,0,0,1,0,350000
 Jeddah,   Al-Basateen ,West,600,9,5,5,5,1,1,1,1,0,1,1,0,1,1,0,0,0,0,150000
 Jeddah,   Al-Yaqoot ,West,300,0,5,5,4,1,0,1,1,0,0,1,1,0,0,1,0,0,0,60000
 Jeddah,   Al-Rawda ,East,670,10,7,5,5,1,0,1,1,1,1,0,0,0,0,0,1,0,1,200000
 Jeddah,   Al-Safa ,West,400,15,4,2,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,199000
 Jeddah,   Al-Yaqoot ,West,310,0,5,4,2,1,0,1,1,0,0,1,0,1,0,1,0,0,0,55000
 Jeddah,   Al-Zahraa ,South,400,9,5,5,2,1,1,1,1,0,1,1,1,0,1,0,1,0,0,160000
 Jeddah,   Al-Zumurrud,North,900,6,5,5,5,1,1,1,1,1,1,1,1,0,0,0,0,1,0,250000
 Jeddah,   Al-Shate ,West,350,0,3,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,0,2000
 Jeddah,   Al-Safa ,Northeast,600,0,5,5,2,1,0,1,1,0,1,0,0,1,0,1,1,1,1,100000
 Jeddah,   Al-Shate ,North,600,17,3,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,0,100000
 Jeddah,   Al-Shate ,West,300,9,4,5,3,1,1,1,1,0,1,1,0,1,1,1,1,0,0,120000
 Jeddah,   Al-Buwadi,North,550,17,7,5,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,100000
 Jeddah,   Al-Zumurrud,South,500,3,4,3,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,2000
 Jeddah,   Al-Salihiya ,West,300,0,5,5,3,1,0,1,0,0,0,1,1,1,0,0,0,0,0,60000
 Jeddah,   Eastern ِAl-Baghdadya ,Southeast,300,0,3,5,2,1,1,1,1,1,1,0,0,1,0,0,1,0,0,60000
 Jeddah,   Al-Basateen ,Northeast,500,5,4,5,2,1,1,1,1,0,1,0,0,1,0,1,1,0,0,110000
 Jeddah,   Al-Mohammadiyah ,South,380,10,4,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000
 Jeddah,   South Obhur ,North,550,8,3,5,2,1,0,1,1,0,0,1,0,0,0,1,1,0,0,90000
 Jeddah,   Al-Basateen ,North,550,5,5,5,2,1,1,1,1,0,1,1,1,1,0,1,0,0,0,110000
 Jeddah,   Taiba ,South,300,10,7,5,4,1,1,1,1,1,1,1,0,1,0,1,1,0,0,55000
 Jeddah,   Al-Shate ,West,350,0,3,4,2,1,1,1,1,1,1,1,1,1,0,0,1,0,0,3500
 Jeddah,   North Obhur ,Southwest,600,5,4,5,3,1,1,0,1,0,1,1,1,0,1,0,1,0,0,180000
 Jeddah,   Al-Mohammadiyah ,South,300,5,5,4,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,90000
 Jeddah,   Al-Safa ,Northeast,450,30,6,3,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,80000
 Jeddah,   Al-Hamdaniya ,North,330,2,7,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,55000
 Jeddah,   Al-Nahda ,East,750,10,7,5,3,1,1,0,0,0,1,1,0,1,0,0,0,0,0,100000
 Jeddah,   Al-Mohammadiyah ,West,350,18,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100000
 Jeddah,   Al-Nahda ,East,360,9,4,5,3,1,1,1,1,0,1,1,0,1,0,1,1,0,0,85000
 Jeddah,   Al-Mohammadiyah ,South,330,11,3,5,2,1,0,1,1,0,1,1,0,1,0,1,1,0,0,75000
 Jeddah,   Al-Mohammadiyah ,West,380,2,5,5,4,1,1,1,1,0,1,1,0,1,0,1,1,0,0,100000
 Jeddah,   Al-Yaqoot ,West,262,0,5,5,3,1,1,1,0,0,0,1,1,1,0,1,0,0,0,60000
 Jeddah,   Al-Zahraa ,East,420,3,5,5,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,135000
 Jeddah,   Al-Naeem ,North,390,8,4,5,3,1,1,1,1,0,0,1,1,1,0,1,1,0,0,100000
 Jeddah,   Al-Rawda ,West,250,2,5,4,2,1,0,1,1,0,0,0,0,0,1,0,0,1,0,90000
 Jeddah,   Al-Basateen ,South,360,4,4,5,4,1,0,1,1,0,1,1,0,1,0,1,1,0,0,95000
 Jeddah,   Al-Muntazah ,East,680,9,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,90000
 Jeddah,   Al-Zahraa ,South,400,8,5,5,5,1,1,1,1,0,1,1,1,1,1,0,1,0,0,160000
 Jeddah,   Al-Hamdaniya ,West,450,0,5,4,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,45000
 Jeddah,   Al-Naeem ,South,370,8,4,5,2,1,0,1,1,0,0,0,0,1,0,1,1,0,0,70000
 Jeddah,   Taiba ,South,312,7,5,5,2,1,1,0,1,0,1,1,0,0,0,1,0,0,0,65000
 Jeddah,   Al-Shate ,West,300,10,4,5,3,1,1,1,1,0,1,1,0,1,1,1,1,0,0,110000
 Jeddah,   Al-Zahraa ,Southeast,600,10,5,5,2,1,1,1,1,0,1,1,1,1,0,0,0,0,0,160000
 Jeddah,   Al-Hamdaniya ,West,315,0,5,3,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,45000
 Jeddah,   Al-Shate ,North,400,8,4,5,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,140000
 Jeddah,   Al-Basateen ,Northeast,650,17,5,5,5,1,1,1,1,0,0,1,0,1,0,0,1,0,0,150000
 Jeddah,   Al-Mohammadiyah ,East,270,3,3,5,3,1,0,1,1,0,0,1,0,1,0,1,1,1,0,80000
 Jeddah,   Al-Mohammadiyah ,West,380,7,4,4,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
 Jeddah,   Al-Mohammadiyah ,South,380,8,4,4,3,1,0,1,1,0,1,1,0,1,0,1,1,0,1,80000
 Jeddah,   Al-Zahraa ,South,400,10,5,5,4,1,1,1,1,0,1,1,1,1,1,0,1,0,0,160000
 Jeddah,   Al-Mohammadiyah ,East,300,10,4,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,85000
 Jeddah,   South Obhur ,West,500,5,4,4,4,1,1,1,1,0,1,1,0,1,0,0,0,1,0,180000
 Jeddah,   Al-Mohammadiyah ,West,340,0,5,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,100000
 Jeddah,   Al-Salamah ,North,250,4,3,4,3,1,1,0,0,0,1,0,1,1,0,1,0,0,0,70000
 Jeddah,   Al-Zahraa ,East,420,3,5,5,2,1,1,1,1,0,1,1,0,1,1,1,1,0,0,135000
 Jeddah,   Al-Mohammadiyah ,South,375,10,4,5,2,0,1,1,1,0,1,1,1,1,0,1,1,0,0,100000
 Jeddah,   Al-Zumurrud,East,312,2,5,5,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,60000
 Jeddah,   Al-Mohammadiyah ,East,400,6,5,5,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,90000
 Jeddah,   Al-Nahda ,North,200,10,3,4,2,1,0,1,1,1,1,0,0,1,0,1,1,0,0,200000
 Jeddah,   Al-Khalidiya ,North,400,8,7,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,0,120000
 Jeddah,   Al-Basateen ,West,750,13,5,5,3,1,0,1,1,0,1,0,0,0,1,0,1,0,0,160000
 Jeddah,   Al-Nahda ,North,500,15,5,4,1,1,0,0,1,1,1,0,0,1,0,1,1,0,0,120000
 Jeddah,   Al-Riyadh ,South,400,5,7,5,1,1,1,1,1,0,1,1,0,1,0,0,1,0,0,60000
 Jeddah,   Al-Khalidiya ,East,350,4,7,5,5,1,1,1,1,0,1,1,1,1,1,1,1,0,1,110000
 Jeddah,   Al-Basateen ,North,800,10,7,5,5,1,1,1,1,0,0,1,1,1,0,0,1,0,0,160000
 Jeddah,   Al-Khalidiya ,West,450,6,7,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,0,120000
 Jeddah,   Al-Basateen ,North,350,6,7,5,5,1,1,1,1,0,1,1,0,1,0,0,1,0,0,90000
 Jeddah,   North Obhur ,Northeast,290,0,5,5,2,1,1,1,1,0,0,1,1,1,0,1,1,0,1,100000
 Jeddah,   Al-Shate ,East,334,15,4,4,4,1,1,1,1,0,1,1,1,0,0,1,1,0,0,160000
 Jeddah,   Al-Mohammadiyah ,West,350,6,5,5,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,140000
 Jeddah,   Al-Salamah ,North,275,8,5,5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,70000
 Jeddah,   Taiba ,North,600,10,5,5,4,1,1,1,0,0,0,1,0,1,0,0,0,0,0,170000
 Jeddah,   Taiba ,North,312,4,5,5,3,1,1,1,0,0,0,1,0,1,0,1,0,0,0,90000
 Jeddah,   Al-Salamah ,North,275,8,5,5,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,70000
 Jeddah,   Al-Kawthar ,North,220,8,5,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,25000
 Jeddah,   Al-Mohammadiyah ,West,300,0,5,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,90000
 Jeddah,   Al-Shate ,South,400,7,3,4,3,1,0,0,1,0,1,0,0,1,0,1,1,1,0,140000
 Jeddah,   Al-Shate ,North,350,9,5,5,2,1,1,1,1,0,1,1,1,1,0,1,1,0,0,120000
 Jeddah,   Al-Zumurrud,Southeast,900,0,5,5,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,50000
 Jeddah,   Al-Shate ,South,300,7,3,4,3,1,0,0,1,0,1,0,0,1,0,1,1,1,0,130000
 Jeddah,   Al-Shate ,East,300,15,5,5,2,1,1,0,1,0,0,0,1,1,0,0,1,0,0,200000
 Jeddah,   Al-Khalidiya ,3-streets,5000,17,5,3,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,800000
 Jeddah,   Al-Khalidiya ,North,900,9,5,5,2,1,1,1,1,0,1,1,1,1,1,0,0,1,0,180000
 Jeddah,   Al-Mohammadiyah ,West,300,9,4,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,0,75000
 Jeddah,   Al-Mohammadiyah ,West,300,4,4,5,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,75000
 Jeddah,   Al-Buwadi,Northwest,600,10,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130000
 Jeddah,   Al-Falah ,West,400,3,5,5,3,1,1,1,1,0,0,1,1,1,0,0,1,0,0,80000
 Jeddah,   Al-Mohammadiyah ,West,360,7,5,5,2,1,1,1,0,0,1,1,0,1,0,1,1,0,0,100000
 Jeddah,   Al-Rayyan ,East,250,5,3,4,3,1,1,0,1,0,0,0,0,0,0,0,1,1,0,35000
 Jeddah,   Al-Nahda ,West,312,10,3,5,2,1,1,1,1,0,1,1,0,1,0,1,0,0,0,75000
 Jeddah,   South Obhur ,West,500,14,5,5,5,1,0,1,1,0,0,1,1,0,0,1,0,0,0,140000
 Jeddah,   Al-Nahda ,South,200,15,6,4,2,1,0,1,0,0,1,0,0,0,0,0,1,0,0,50000
 Jeddah,   Al-Kawthar ,South,300,4,5,5,2,1,1,1,0,0,1,0,0,1,0,1,1,1,0,40000
 Jeddah,   Al-Nahda ,North,300,13,4,5,2,1,0,1,1,0,1,0,0,0,0,0,1,0,0,80000
 Jeddah,   Al-Shate ,East,500,15,7,5,5,1,1,1,1,0,1,1,1,1,0,0,1,0,0,120000
 Jeddah,   Al-Jamiaa ,3-streets,495,15,7,5,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,60000
 Jeddah,   Al-Sawari ,Northeast,600,3,3,4,2,1,1,0,0,1,1,1,1,1,0,0,1,0,0,45005
 Jeddah,   Al-Naeem ,East,200,12,5,5,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,70000
 Jeddah,   Al-Naeem ,East,575,22,5,5,2,1,0,1,1,0,0,1,0,1,0,0,0,0,0,90000
 Jeddah,   Taiba ,Northeast,750,15,5,4,3,1,1,1,1,0,0,1,1,1,0,0,1,1,0,130000
 Jeddah,   Al-Mohammadiyah ,West,300,10,3,5,4,1,0,1,1,0,1,0,1,1,0,1,1,0,0,140000
 Jeddah,   Al-Zahraa ,East,440,20,7,5,2,1,1,1,1,0,1,0,0,1,0,0,1,0,0,160000
 Jeddah,   Al-Hamdaniya ,East,300,0,5,5,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,150000
 Jeddah,   Al-Rehab ,North,750,30,7,5,2,1,0,1,0,0,1,1,0,1,0,0,0,0,0,100000
 Jeddah,   Al-Mohammadiyah ,South,370,8,4,5,4,1,1,1,1,1,1,0,1,1,0,0,1,1,0,90000
 Jeddah,   Al-Hamra ,North,550,20,5,5,3,1,1,0,1,0,0,1,0,1,0,0,1,0,0,120000
 Jeddah,   Al-Zumurrud,East,290,0,4,5,2,1,1,1,1,0,0,1,0,1,0,1,1,0,0,65000
 Jeddah,   Al-Basateen ,West,350,8,4,5,3,1,1,1,1,0,0,1,0,1,0,1,1,0,0,100000
 Jeddah,   Al-Nahda ,West,300,5,5,4,3,1,1,1,1,0,1,1,0,0,0,1,0,0,0,85000
 Jeddah,   Al-Shate ,Southwest,700,0,5,5,3,1,1,1,1,0,1,1,1,0,1,0,1,1,0,400000
 Jeddah,   Al-Hamra ,North,750,30,7,3,4,1,1,1,1,0,1,1,0,1,0,0,1,0,0,320000
 Jeddah,   Al-Mohammadiyah ,West,350,14,4,5,4,1,0,1,0,0,0,1,0,0,0,1,1,0,0,130000
 Jeddah,   Miriykh ,Northwest,420,0,5,3,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,40000
 Jeddah,   Prince Fawaz North ,North,900,21,4,5,3,1,1,1,1,0,0,1,0,1,0,0,1,0,1,65000
 Jeddah,   Al-Shate ,East,300,12,6,5,2,1,1,1,1,0,1,1,1,1,0,1,1,0,0,100000
 Jeddah,   North Obhur ,East,290,7,5,5,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,80000
 Jeddah,   Al-Waha ,3-streets,2000,20,5,5,3,1,1,1,1,1,1,1,0,1,1,0,1,0,0,290000
 Jeddah,   Al-Shate ,South,300,13,5,5,4,1,0,1,1,0,1,1,0,0,0,1,1,0,0,150000
 Jeddah,   Al-Naeem ,East,550,30,7,3,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,120000
 Jeddah,   Al-Basateen ,Southwest,375,0,6,4,3,1,0,0,1,0,0,1,0,1,0,1,1,0,0,100000
 Jeddah,   Al-Zahraa ,East,166,10,6,5,4,1,1,1,1,0,1,1,0,1,0,0,1,0,0,160000
 Jeddah,   Al-Salihiya ,North,300,0,5,5,2,1,1,1,0,0,0,1,0,1,0,1,1,0,0,55000
